pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,4,100,0.0,1.0,64,8.829939,7361.3191,113.251063,,22.718922,2.572942,14,65,51,3,11,56,0.910714,0.785714,0.214286,3.642857,4.642857,81.558357,119.047829,1141.817,1666.6696
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,4,100,0.9,1.0,64,8.870467,7327.6866,112.73364,,18.833707,2.123192,17,65,48,6,11,68,0.705882,0.647059,0.352941,2.823529,3.823529,79.538276,120.294276,1352.1507,2045.0027
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,6,50,0.0,1.0,64,9.145908,7325.6806,109.338516,,20.882759,2.28329,13,67,54,7,6,78,0.692308,0.461538,0.538462,4.153846,5.153846,122.618662,120.145877,1594.0426,1561.8964
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,6,50,0.9,1.0,64,9.559775,7217.7431,104.604972,,25.328721,2.64951,11,69,58,2,9,66,0.878788,0.818182,0.181818,5.272727,6.272727,120.323664,122.550782,1323.5603,1348.0586
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,6,100,0.0,1.0,64,8.878318,7208.5725,112.633945,,23.809914,2.681805,11,64,53,4,7,66,0.80303,0.636364,0.363636,4.818182,5.818182,118.814236,121.125791,1306.9566,1332.3837
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,6,100,0.9,1.0,64,9.552672,7223.1096,104.682748,,19.779425,2.070565,14,69,55,7,7,84,0.654762,0.5,0.5,3.928571,4.928571,122.434193,122.721293,1714.0787,1718.0981
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,2,50,0.0,1.0,64,8.163024,7962.7352,122.503618,,16.904328,2.070841,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,46.731032,125.527659,1028.0827,2761.6085
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,2,50,0.9,1.0,64,8.33753,7796.0738,119.939597,,15.090147,1.809906,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,54.211291,130.338726,1246.8597,2997.7907
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,2,100,0.0,1.0,64,8.59274,7564.525,116.377308,,17.022255,1.981004,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,46.233473,124.709505,1017.1364,2743.6091
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,2,100,0.9,1.0,64,8.619582,7540.9686,116.014902,,16.648095,1.931427,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,44.227009,123.051161,1017.2212,2830.1767
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,4,50,0.0,1.0,64,8.556641,7596.4389,116.868291,,22.888113,2.674895,13,65,52,0,13,52,1.0,1.0,0.0,4,5,90.468985,124.064538,1176.0968,1612.839
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,4,50,0.9,1.0,64,8.672507,7494.9494,115.306914,,19.645856,2.265303,15,65,50,4,11,60,0.833333,0.733333,0.266667,3.333333,4.333333,90.010587,126.897093,1350.1588,1903.4564
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,4,100,0.0,1.0,64,8.653156,7511.7106,115.564778,,24.22125,2.799123,13,65,52,0,13,52,1.0,1.0,0.0,4,5,82.153915,120.569769,1068.0009,1567.407
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,4,100,0.9,1.0,64,8.468566,7557.36,118.08375,,19.28541,2.277294,15,64,49,4,11,60,0.816667,0.733333,0.266667,3.266667,4.266667,92.487933,125.211387,1387.319,1878.1708
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,6,50,0.0,1.0,64,9.367888,7472.3355,106.74765,,24.563852,2.622133,11,70,59,2,9,66,0.893939,0.818182,0.181818,5.363636,6.363636,132.114536,122.120891,1453.2599,1343.3298
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,6,50,0.9,1.0,64,8.693969,7591.4698,115.02227,,19.798326,2.277248,13,66,53,7,6,78,0.679487,0.461538,0.538462,4.076923,5.076923,127.675069,124.509915,1659.7759,1618.6289
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,6,100,0.0,1.0,64,9.394694,7451.0144,106.443063,,23.702944,2.523014,11,70,59,2,9,66,0.893939,0.818182,0.181818,5.363636,6.363636,137.687655,125.732464,1514.5642,1383.0571
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_0,6,100,0.9,1.0,64,8.698364,7587.6341,114.964153,,19.266698,2.21498,13,66,53,7,6,78,0.679487,0.461538,0.538462,4.076923,5.076923,132.552646,126.8383,1723.1844,1648.8979
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,2,50,0.0,1.0,64,8.789511,7508.9502,113.771973,,17.514953,1.992711,22,66,44,0,22,44,1.0,1.0,0.0,2,3,46.980709,121.760273,1033.5756,2678.726
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,2,50,0.9,1.0,64,8.633068,7529.1885,115.833669,,15.295716,1.771759,24,65,41,4,20,48,0.854167,0.833333,0.166667,1.708333,2.708333,48.267896,126.300858,1158.4295,3031.2206
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,2,100,0.0,1.0,64,8.76664,7528.5397,114.068783,,17.765091,2.026442,22,66,44,0,22,44,1.0,1.0,0.0,2,3,44.627705,121.712518,981.8095,2677.6754
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,2,100,0.9,1.0,64,8.591183,7565.8959,116.398398,,15.250407,1.775123,24,65,41,4,20,48,0.854167,0.833333,0.166667,1.708333,2.708333,48.834487,126.239275,1172.0277,3029.7426
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,4,50,0.0,1.0,64,8.647126,7632.5937,115.645359,,19.900984,2.301456,14,66,52,3,11,56,0.928571,0.785714,0.214286,3.714286,4.714286,101.976429,130.959421,1427.67,1833.4319
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,4,50,0.9,1.0,64,8.467003,7794.9662,118.105548,,21.195475,2.503303,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,92.132843,126.546014,1289.8598,1771.6442
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,4,100,0.0,1.0,64,8.501597,7763.2476,117.624964,,22.475006,2.643622,14,66,52,3,11,56,0.928571,0.785714,0.214286,3.714286,4.714286,85.506186,120.538829,1197.0866,1687.5436
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,4,100,0.9,1.0,64,9.121586,7235.584,109.630061,,22.916406,2.512327,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,82.091621,120.152871,1149.2827,1682.1402
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,6,50,0.0,1.0,64,9.494012,7267.7388,105.329548,,25.95305,2.733623,11,69,58,2,9,66,0.878788,0.818182,0.181818,5.272727,6.272727,118.309155,118.771682,1301.4007,1306.4885
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,6,50,0.9,1.0,64,9.273184,7225.1343,107.837825,,20.980037,2.262442,13,67,54,6,7,78,0.692308,0.538462,0.461538,4.153846,5.153846,120.653092,120.942092,1568.4902,1572.2472
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,6,100,0.0,1.0,64,8.996459,7669.6843,111.154845,,23.598944,2.623137,11,69,58,2,9,66,0.878788,0.818182,0.181818,5.272727,6.272727,133.1953,127.911318,1465.1483,1407.0245
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code_completion,code_completion_1,6,100,0.9,1.0,64,8.753657,7653.9438,114.237967,,20.079607,2.293853,13,67,54,6,7,78,0.692308,0.538462,0.461538,4.153846,5.153846,125.531169,126.780769,1631.9052,1648.15
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,2,50,0.0,1.0,64,8.573374,7581.6126,116.640194,,18.310359,2.135724,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,41.36555,117.597664,910.0421,2587.1486
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,2,50,0.9,1.0,64,9.092566,7258.6774,109.979961,,17.493919,1.92398,23,66,43,3,20,46,0.934783,0.869565,0.130435,1.869565,2.869565,42.878283,118.759109,986.2005,2731.4595
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,2,100,0.0,1.0,64,9.037184,7303.1599,110.653938,,18.846205,2.085407,22,66,44,0,22,44,1.0,1.0,0.0,2,3,40.972823,115.814855,901.4021,2547.9268
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,2,100,0.9,1.0,64,8.84339,7237.0441,113.078814,,17.649981,1.995839,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,43.434318,118.913791,955.555,2616.1034
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,4,50,0.0,1.0,64,9.104839,7358.7246,109.83171,,23.612821,2.593436,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,80.028379,119.003814,1120.3973,1666.0534
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,4,50,0.9,1.0,64,9.08193,7377.2864,110.108752,,22.905311,2.522075,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,84.108971,121.364,1177.5256,1699.096
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,4,100,0.0,1.0,64,8.965804,7249.7681,111.534894,,23.044243,2.570237,14,65,51,3,11,56,0.910714,0.785714,0.214286,3.642857,4.642857,79.298186,118.544464,1110.1746,1659.6225
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,4,100,0.9,1.0,64,9.073627,7273.828,110.209515,,21.803492,2.402952,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,80.352387,118.021667,1205.2858,1770.325
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,6,50,0.0,1.0,64,8.983184,7235.7416,111.319102,,26.757563,2.978628,10,65,55,1,9,60,0.916667,0.9,0.1,5.5,6.5,118.0923,120.31344,1180.923,1203.1344
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,6,50,0.9,1.0,64,8.359329,7775.7435,119.626823,,23.706129,2.835889,10,65,55,1,9,60,0.916667,0.9,0.1,5.5,6.5,138.83551,130.50701,1388.3551,1305.0701
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,6,100,0.0,1.0,64,8.679552,7834.5059,115.213322,,18.806218,2.166727,13,68,55,6,7,78,0.705128,0.538462,0.461538,4.230769,5.230769,143.180677,130.445077,1861.3488,1695.786
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_0,6,100,0.9,1.0,64,8.682116,7832.1917,115.17929,,19.807299,2.281391,12,68,56,3,9,72,0.777778,0.75,0.25,4.666667,5.666667,149.845683,131.589308,1798.1482,1579.0717
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,2,50,0.0,1.0,64,8.801573,7498.6598,113.616058,,15.694377,1.783133,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,46.579521,126.169896,1117.9085,3028.0775
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,2,50,0.9,1.0,64,8.621011,7539.7188,115.995674,,15.489681,1.796736,25,65,40,6,19,50,0.8,0.76,0.24,1.6,2.6,43.859804,121.571752,1096.4951,3039.2938
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,2,100,0.0,1.0,64,8.758647,7535.4105,114.172886,,15.820798,1.806306,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,47.554846,123.661133,1141.3163,2967.8672
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,2,100,0.9,1.0,64,8.597459,7560.373,116.313431,,15.158376,1.763123,25,65,40,6,19,50,0.8,0.76,0.24,1.6,2.6,45.913076,123.19372,1147.8269,3079.843
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,4,50,0.0,1.0,64,8.956731,7480.4081,111.647882,,20.196498,2.254896,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,94.45194,123.045787,1416.7791,1845.6868
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,4,50,0.9,1.0,64,8.938284,7272.089,111.878292,,19.99173,2.236641,16,65,49,5,11,64,0.765625,0.6875,0.3125,3.0625,4.0625,80.76005,119.172775,1292.1608,1906.7644
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,4,100,0.0,1.0,64,9.287747,7213.8055,107.668739,,23.916088,2.575015,14,67,53,2,12,56,0.946429,0.857143,0.142857,3.785714,4.785714,79.295421,117.201043,1110.1359,1640.8146
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,4,100,0.9,1.0,64,9.068434,7277.9931,110.272623,,19.896943,2.194088,16,66,50,5,11,64,0.78125,0.6875,0.3125,3.125,4.125,82.779144,121.1518,1324.4663,1938.4288
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,6,50,0.0,1.0,64,8.480746,7782.334,117.914152,,21.043951,2.48138,11,66,55,3,8,66,0.833333,0.727273,0.272727,5,6,148.522,131.595155,1633.742,1447.5467
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,6,50,0.9,1.0,64,8.708743,7808.2455,114.82714,,20.930441,2.403383,12,68,56,4,8,72,0.777778,0.666667,0.333333,4.666667,5.666667,137.041117,129.009858,1644.4934,1548.1183
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,6,100,0.0,1.0,64,8.949688,7821.5014,111.735734,,24.752705,2.765762,11,70,59,4,7,66,0.893939,0.636364,0.363636,5.363636,6.363636,126.648491,125.660673,1393.1334,1382.2674
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_1,6,100,0.9,1.0,64,8.87804,7546.7104,112.637469,,23.483378,2.645108,11,67,56,3,8,66,0.848485,0.727273,0.272727,5.090909,6.090909,127.717,127.133645,1404.887,1398.4701
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,2,50,0.0,1.0,64,3.615679,17700.6874,276.573241,,9.070151,2.508561,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,15.561165,289.011152,357.9068,6647.2565
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,2,50,0.9,1.0,64,3.69749,17579.4935,270.453746,,10.380639,2.807483,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,13.599114,268.857827,299.1805,5914.8722
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,2,100,0.0,1.0,64,3.912882,16867.361,255.566076,,9.992272,2.553686,22,66,44,0,22,44,1.0,1.0,0.0,2,3,14.064532,283.924618,309.4197,6246.3416
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,2,100,0.9,1.0,64,3.711883,17780.732,269.40503,,9.351045,2.519218,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,15.849409,288.680357,364.5364,6639.6482
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,4,50,0.0,1.0,64,3.802022,17096.1675,263.017962,,15.657515,4.118208,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,23.086879,270.185243,323.2163,3782.5934
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,4,50,0.9,1.0,64,3.767803,16986.0281,265.406689,,16.373322,4.345589,13,64,51,1,12,52,0.980769,0.923077,0.076923,3.923077,4.923077,24.7787,272.616477,322.1231,3544.0142
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,4,100,0.0,1.0,64,3.808728,17066.0648,262.554843,,15.652341,4.109598,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,22.343029,271.0225,312.8024,3794.315
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,4,100,0.9,1.0,64,3.748242,17074.6729,266.791764,,13.112219,3.498232,16,64,48,5,11,64,0.75,0.6875,0.3125,3,4,24.304656,277.807388,388.8745,4444.9182
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,6,50,0.0,1.0,64,3.949453,17470.7738,253.19962,,13.662374,3.459308,15,69,54,9,6,90,0.6,0.4,0.6,3.6,4.6,40.37334,292.444847,605.6001,4386.6727
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,6,50,0.9,1.0,64,3.664688,17736.8425,272.8745,,15.219575,4.153034,13,65,52,7,6,78,0.666667,0.461538,0.538462,4,5,38.193554,286.434662,496.5162,3723.6506
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,6,100,0.0,1.0,64,3.85793,17366.825,259.206343,,15.494932,4.016385,13,67,54,7,6,78,0.692308,0.461538,0.538462,4.153846,5.153846,38.462577,289.893115,500.0135,3768.6105
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_0,6,100,0.9,1.0,64,3.823336,17785.5132,261.551665,,16.703155,4.368738,12,68,56,6,6,72,0.777778,0.5,0.5,4.666667,5.666667,41.117858,293.6199,493.4143,3523.4388
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,2,50,0.0,1.0,64,3.751214,17327.7242,266.580372,,9.840715,2.623342,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,12.511252,272.530561,287.7588,6268.2029
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,2,50,0.9,1.0,64,3.723728,17187.0788,268.548106,,8.67959,2.330888,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,16.357017,288.657242,392.5684,6927.7738
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,2,100,0.0,1.0,64,3.596075,17797.1802,278.080941,,9.134123,2.540026,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,14.659892,275.142433,351.8374,6603.4184
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,2,100,0.9,1.0,64,3.654489,17512.7099,273.636092,,8.478178,2.319935,25,64,39,6,19,50,0.78,0.76,0.24,1.56,2.56,14.629364,285.165404,365.7341,7129.1351
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,4,50,0.0,1.0,64,3.698365,17845.7247,270.389768,,14.814299,4.005635,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,27.27495,287.564721,381.8493,4025.9061
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,4,50,0.9,1.0,64,3.838039,17196.2818,260.549724,,15.634627,4.073598,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,25.027836,273.224657,350.3897,3825.1452
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,4,100,0.0,1.0,64,3.92515,17069.4096,254.767307,,13.993228,3.565017,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,28.921527,287.02006,433.8229,4305.3009
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,4,100,0.9,1.0,64,3.701291,17831.614,270.17597,,13.508929,3.649788,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,30.65808,291.601473,459.8712,4374.0221
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,6,50,0.0,1.0,64,3.851737,16875.504,259.623138,,19.003003,4.933619,11,65,54,3,8,66,0.818182,0.727273,0.272727,4.909091,5.909091,33.2344,273.6374,365.5784,3010.0114
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,6,50,0.9,1.0,64,3.821872,17007.3714,261.651868,,14.667999,3.837909,14,65,51,9,5,84,0.607143,0.357143,0.642857,3.642857,4.642857,34.801579,278.073314,487.2221,3893.0264
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,6,100,0.0,1.0,64,3.990136,17042.025,250.618015,,13.328191,3.340285,16,68,52,9,7,96,0.541667,0.4375,0.5625,3.25,4.25,32.806425,282.750281,524.9028,4524.0045
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,continuation,continuation_1,6,100,0.9,1.0,64,3.772471,16965.0081,265.078252,,13.436176,3.561638,15,64,49,11,4,90,0.544444,0.266667,0.733333,3.266667,4.266667,34.237293,279.924173,513.5594,4198.8626
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,code_completion,code_completion_0,2,50,0.0,1.0,64,3.630568,17628.0946,275.438978,,9.465291,2.60711,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,15.41095,289.607886,339.0409,6371.3735
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,code_completion,code_completion_0,2,50,0.9,1.0,64,3.608539,17735.7092,277.120456,,9.461725,2.622038,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,15.919605,289.312427,350.2313,6364.8734
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,code_completion,code_completion_0,2,100,0.0,1.0,64,3.677809,17401.6664,271.901037,,9.425058,2.562683,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,15.186,291.186036,334.092,6406.0928
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,code_completion,code_completion_0,2,100,0.9,1.0,64,3.559833,17978.3727,280.912073,,9.550343,2.682807,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,16.269555,286.078009,357.9302,6293.7162
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,code_completion,code_completion_0,4,50,0.0,1.0,64,3.924834,17070.7856,254.787845,,12.94504,3.298239,17,67,50,5,12,68,0.735294,0.705882,0.294118,2.941176,3.941176,22.811582,278.803818,387.7969,4739.6649
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,code_completion,code_completion_0,4,50,0.9,1.0,64,3.791678,17670.2786,263.735501,,12.02882,3.172427,17,67,50,5,12,68,0.735294,0.705882,0.294118,2.941176,3.941176,29.447418,295.095188,500.6061,5016.6182
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,code_completion,code_completion_0,4,100,0.0,1.0,64,3.599275,17781.361,277.833766,,9.773725,2.715471,21,64,43,12,9,84,0.511905,0.428571,0.571429,2.047619,3.047619,25.4322,283.536614,534.0762,5954.2689
opt_125m_to_1p3b,opt,facebook/opt-125m,facebook/opt-1.3b,code_completion,code_completion_0,4,100,0.9,1.0,64,3.823081,17525.1335,261.569157,,12.077771,3.159172,17,67,50,5,12,68,0.735294,0.705882,0.294118,2.941176,3.941176,29.829829,293.254641,507.1071,4985.3289
