pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,approx_quant,target_quant,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,50,0.0,1.0,64,int8,none,17.474254,4120.347614,57.22705,,8.775225,0.50218,13,72,59,7,6,104,0.567308,0.461538,0.538462,4.538462,5.538462,557.095882,71.318415,7242.246469,927.1394
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,50,0.9,1.0,64,int8,none,16.175521,4142.061234,61.821809,,11.615011,0.718061,9,67,58,2,7,72,0.805556,0.777778,0.222222,6.444444,7.444444,561.768955,76.006576,5055.920594,684.059182
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,100,0.0,1.0,64,int8,none,16.983563,4121.632254,58.880461,,9.341708,0.550044,12,70,58,9,3,96,0.604167,0.25,0.75,4.833333,5.833333,549.851226,71.582226,6598.214713,858.986712
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,100,0.9,1.0,64,int8,none,16.67631,4137.605965,59.965304,,10.510881,0.630288,10,69,59,3,7,80,0.7375,0.7,0.3,5.9,6.9,577.800967,75.623385,5778.009666,756.233848
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,150,0.0,1.0,64,int8,none,17.48147,4118.646689,57.203426,,8.409321,0.481042,14,72,58,11,3,112,0.517857,0.214286,0.785714,4.142857,5.142857,537.537401,71.262241,7525.523614,997.671377
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,150,0.9,1.0,64,int8,none,16.671496,4138.800638,59.982618,,10.586745,0.635021,10,69,59,3,7,80,0.7375,0.7,0.3,5.9,6.9,573.129153,75.608351,5731.291527,756.083508
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,200,0.0,1.0,64,int8,none,15.765236,4122.995606,63.430702,,8.62905,0.547347,12,65,53,10,2,96,0.552083,0.166667,0.833333,4.416667,5.416667,553.141405,71.613711,6637.69686,859.364538
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,200,0.9,1.0,64,int8,none,16.671989,4138.678239,59.980844,,10.256009,0.615164,10,69,59,3,7,80,0.7375,0.7,0.3,5.9,6.9,593.591917,76.022052,5935.919175,760.220519
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,50,0.0,1.0,64,int8,none,16.974102,4123.92957,58.91328,,12.509452,0.736973,7,70,63,1,6,70,0.9,0.857143,0.142857,9,10,721.861816,73.577813,5053.032709,515.044692
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,50,0.9,1.0,64,int8,none,16.884423,4145.833076,59.226187,,9.897832,0.586211,9,70,61,6,3,90,0.677778,0.333333,0.666667,6.777778,7.777778,704.775291,77.467074,6342.977618,697.203665
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,100,0.0,1.0,64,int8,none,15.74898,4127.251467,63.496176,,7.727134,0.490643,11,65,54,11,0,110,0.490909,0.0,1.0,4.909091,5.909091,689.157613,72.377961,7580.733747,796.157575
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,100,0.9,1.0,64,int8,none,17.384335,4141.659792,57.523053,,9.962546,0.573076,9,72,63,3,6,90,0.7,0.666667,0.333333,7,8,722.231706,77.289723,6500.085357,695.607506
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,150,0.0,1.0,64,int8,none,17.945591,4123.575626,55.723995,,8.012819,0.446506,12,74,62,11,1,120,0.516667,0.083333,0.916667,5.166667,6.166667,693.980883,72.343143,8327.770601,868.117717
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,150,0.9,1.0,64,int8,none,17.594982,4148.910282,56.834387,,9.098427,0.517104,10,73,63,4,6,100,0.63,0.6,0.4,6.3,7.3,722.280023,76.881982,7222.80023,768.819818
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,200,0.0,1.0,64,int8,none,16.488988,4123.964382,60.646535,,7.378318,0.447469,12,68,56,12,0,120,0.466667,0.0,1.0,4.666667,5.666667,692.394055,72.409407,8308.728655,868.912886
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,200,0.9,1.0,64,int8,none,17.598898,4147.986916,56.821739,,9.142923,0.519517,10,73,63,4,6,100,0.63,0.6,0.4,6.3,7.3,718.274892,76.900217,7182.748917,769.002169
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,50,0.0,1.0,64,int8,none,16.479017,4126.459686,60.683231,,12.407443,0.752924,15,68,53,2,13,60,0.883333,0.866667,0.133333,3.533333,4.533333,293.799838,69.262256,4406.997575,1038.933843
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,50,0.9,1.0,64,int8,none,16.438679,4136.585319,60.832137,,10.521628,0.640053,18,68,50,8,10,72,0.694444,0.555556,0.444444,2.777778,3.777778,285.650145,71.187582,5141.702607,1281.376483
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,100,0.0,1.0,64,int8,none,16.271525,4117.622589,61.457054,,13.180287,0.810022,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,291.331085,69.401189,4078.635183,971.616651
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,100,0.9,1.0,64,int8,none,15.716926,4135.668822,63.625674,,10.685135,0.679849,17,65,48,8,9,68,0.705882,0.529412,0.470588,2.823529,3.823529,284.532461,71.078308,4837.051839,1208.331232
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,150,0.0,1.0,64,int8,none,16.261186,4120.240691,61.49613,,13.240937,0.814266,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,289.954988,69.195054,4059.36983,968.730752
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,150,0.9,1.0,64,int8,none,15.934087,4142.063378,62.758536,,12.400506,0.778238,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,281.491699,71.138097,4222.375478,1067.071458
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,200,0.0,1.0,64,int8,none,16.246618,4123.935309,61.551273,,13.404977,0.825093,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,285.459726,69.233812,3996.436161,969.273364
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,200,0.9,1.0,64,int8,none,16.424714,4140.102494,60.88386,,11.753684,0.71561,16,68,52,5,11,64,0.8125,0.6875,0.3125,3.25,4.25,288.027518,71.259502,4608.440283,1140.152039
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,50,0.0,1.0,64,int8,none,15.772843,4121.007267,63.400112,,11.722144,0.743185,11,65,54,3,8,66,0.818182,0.727273,0.272727,4.909091,5.909091,430.962307,70.369281,4740.585374,774.062094
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,50,0.9,1.0,64,int8,none,16.158437,4146.440736,61.887175,,8.960569,0.554544,15,67,52,10,5,90,0.577778,0.333333,0.666667,3.466667,4.466667,423.155797,72.690461,6347.336953,1090.356921
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,100,0.0,1.0,64,int8,none,15.782545,4118.473888,63.361137,,11.87592,0.752472,11,65,54,3,8,66,0.818182,0.727273,0.272727,4.909091,5.909091,424.533103,70.306055,4669.864129,773.366603
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,100,0.9,1.0,64,int8,none,15.717456,4135.529252,63.623527,,11.019202,0.70108,12,65,53,4,8,72,0.736111,0.666667,0.333333,4.416667,5.416667,415.873783,73.070931,4990.485398,876.851176
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,150,0.0,1.0,64,int8,none,15.779424,4119.288439,63.373668,,9.975102,0.632159,13,65,52,7,6,78,0.666667,0.461538,0.538462,4,5,428.214538,70.406152,5566.788993,915.279982
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,150,0.9,1.0,64,int8,none,16.430947,4138.532019,60.860765,,12.552693,0.763966,11,68,57,2,9,66,0.863636,0.818182,0.181818,5.181818,6.181818,416.685568,73.068347,4583.541245,803.751818
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,200,0.0,1.0,64,int8,none,15.530614,4120.893213,64.388956,,11.856602,0.763434,11,64,53,3,8,66,0.80303,0.727273,0.272727,4.818182,5.818182,417.864184,70.177744,4596.506019,771.955181
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,200,0.9,1.0,64,int8,none,16.418933,4141.560109,60.905296,,12.629106,0.769179,11,68,57,2,9,66,0.863636,0.818182,0.181818,5.181818,6.181818,413.872224,72.910128,4552.594466,802.011412
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,50,0.0,1.0,64,int8,none,15.786501,4117.441738,63.345258,,12.433554,0.787607,8,65,57,1,7,64,0.890625,0.875,0.125,7.125,8.125,578.277778,71.757896,4626.222227,574.063166
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,50,0.9,1.0,64,int8,none,16.692936,4133.48497,59.905579,,9.113208,0.545932,12,69,57,7,5,96,0.59375,0.416667,0.583333,4.75,5.75,553.867628,74.193987,6646.411538,890.327847
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,100,0.0,1.0,64,int8,none,15.800502,4113.793246,63.289127,,12.69907,0.803713,8,65,57,1,7,64,0.890625,0.875,0.125,7.125,8.125,564.960091,71.526279,4519.680727,572.210229
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,100,0.9,1.0,64,int8,none,15.952526,4137.27579,62.685997,,11.730468,0.735336,9,66,57,3,6,72,0.791667,0.666667,0.333333,6.333333,7.333333,547.125786,74.826457,4924.132078,673.438114
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,150,0.0,1.0,64,int8,none,15.769226,4121.952572,63.414655,,12.438928,0.78881,8,65,57,1,7,64,0.890625,0.875,0.125,7.125,8.125,578.219298,71.619447,4625.754383,572.955578
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,150,0.9,1.0,64,int8,none,16.401923,4145.855322,60.968461,,11.808917,0.719972,9,68,59,2,7,72,0.819444,0.777778,0.222222,6.555556,7.555556,561.239323,75.268844,5051.153909,677.419598
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,200,0.0,1.0,64,int8,none,16.974539,4123.823351,58.911762,,10.136919,0.597184,11,70,59,4,7,88,0.670455,0.636364,0.363636,5.363636,6.363636,553.763932,71.061975,6091.403251,781.681727
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,200,0.9,1.0,64,int8,none,15.432256,4147.157716,64.799339,,9.168281,0.594099,11,64,53,6,5,88,0.602273,0.454545,0.545455,4.818182,5.818182,557.119147,74.555383,6128.310615,820.109208
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,50,0.0,1.0,64,int8,none,17.18947,4130.435675,58.17515,,10.050768,0.584705,9,71,62,3,6,90,0.688889,0.666667,0.333333,6.888889,7.888889,709.310028,72.168021,6383.790252,649.512193
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,50,0.9,1.0,64,int8,none,17.084274,4155.868784,58.533363,,7.762001,0.454336,12,71,59,9,3,120,0.491667,0.25,0.75,4.916667,5.916667,683.858135,75.355621,8206.29762,904.267455
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,100,0.0,1.0,64,int8,none,17.921996,4129.004301,55.797355,,10.606523,0.591816,9,74,65,4,5,90,0.722222,0.555556,0.444444,7.222222,8.222222,699.577759,72.056024,6296.199832,648.504218
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,100,0.9,1.0,64,int8,none,17.360512,4147.343202,57.601989,,10.451886,0.602049,9,72,63,4,5,90,0.7,0.555556,0.444444,7,8,685.77499,76.14679,6171.974908,685.321113
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,150,0.0,1.0,64,int8,none,15.742999,4128.819545,63.520301,,10.245596,0.650803,8,65,57,4,4,80,0.7125,0.5,0.5,7.125,8.125,716.922059,72.367776,5735.376469,578.942205
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,150,0.9,1.0,64,int8,none,17.594607,4148.998505,56.835596,,8.514515,0.483928,11,73,62,7,4,110,0.563636,0.363636,0.636364,5.636364,6.636364,700.47485,75.729991,7705.223351,833.029898
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,200,0.0,1.0,64,int8,none,15.740702,4129.421865,63.529567,,9.41268,0.597983,9,65,56,6,3,90,0.622222,0.333333,0.666667,6.222222,7.222222,691.881706,72.039428,6226.935353,648.354854
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,200,0.9,1.0,64,int8,none,17.621944,4142.562149,56.747427,,8.811365,0.500022,11,73,62,7,4,110,0.563636,0.363636,0.636364,5.636364,6.636364,674.535157,75.501861,7419.88673,830.520476
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,50,0.0,1.0,64,int8,none,15.757963,4124.898567,63.459978,,13.69812,0.869282,13,65,52,0,13,52,1.0,1.0,0.0,4,5,293.000603,69.728639,3809.007837,906.472307
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,50,0.9,1.0,64,int8,none,16.168602,4143.833823,61.848266,,11.682139,0.72252,16,67,51,6,10,64,0.796875,0.625,0.375,3.1875,4.1875,284.498848,71.688627,4551.981564,1147.018033
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,100,0.0,1.0,64,int8,none,15.7717,4121.305787,63.404704,,13.50767,0.85645,13,65,52,0,13,52,1.0,1.0,0.0,4,5,297.826557,69.97612,3871.745246,909.689565
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,100,0.9,1.0,64,int8,none,16.149706,4148.682371,61.920632,,12.993166,0.804545,14,67,53,2,12,56,0.946429,0.857143,0.142857,3.785714,4.785714,294.062511,71.946483,4116.875149,1007.250764
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,150,0.0,1.0,64,int8,none,15.738829,4129.913352,63.537128,,13.642572,0.86681,13,65,52,0,13,52,1.0,1.0,0.0,4,5,294.422299,69.771059,3827.489883,907.023763
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,150,0.9,1.0,64,int8,none,15.692123,4142.205565,63.726239,,12.893638,0.821663,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,285.884824,71.937459,4002.387532,1007.124432
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,200,0.0,1.0,64,int8,none,15.51593,4124.793013,64.449891,,12.786948,0.824117,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,285.69502,69.590532,3999.730278,974.267448
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,200,0.9,1.0,64,int8,none,16.160217,4145.984024,61.880359,,12.335557,0.763329,15,67,52,3,12,60,0.866667,0.8,0.2,3.466667,4.466667,287.978957,71.854151,4319.684354,1077.812261
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,50,0.0,1.0,64,int8,none,16.012677,4121.734171,62.450518,,10.307103,0.643684,13,66,53,5,8,78,0.679487,0.615385,0.384615,4.076923,5.076923,419.55777,70.427732,5454.251005,915.560511
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,50,0.9,1.0,64,int8,none,15.693864,4141.746109,63.719171,,11.57112,0.737302,11,65,54,3,8,66,0.818182,0.727273,0.272727,4.909091,5.909091,433.909208,74.016937,4773.00129,814.186312
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,100,0.0,1.0,64,int8,none,16.973679,4124.032321,58.914747,,13.036713,0.768055,11,70,59,3,8,66,0.893939,0.727273,0.272727,5.363636,6.363636,414.583029,70.615665,4560.413321,776.772311
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,100,0.9,1.0,64,int8,none,15.691201,4142.449108,63.729986,,11.696432,0.745413,11,65,54,2,9,66,0.818182,0.818182,0.181818,4.909091,5.909091,428.667301,73.9066,4715.340313,812.972595
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,150,0.0,1.0,64,int8,none,16.960168,4127.317654,58.961681,,11.915378,0.702551,12,70,58,6,6,72,0.805556,0.5,0.5,4.833333,5.833333,416.180976,70.500319,4994.171709,846.003827
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,150,0.9,1.0,64,int8,none,15.699072,4140.372119,63.698033,,9.467896,0.603086,14,65,51,7,7,84,0.607143,0.5,0.5,3.642857,4.642857,414.866823,73.080222,5808.135526,1023.123103
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,200,0.0,1.0,64,int8,none,15.770872,4121.522274,63.408035,,11.759325,0.745636,11,65,54,3,8,66,0.818182,0.727273,0.272727,4.909091,5.909091,428.969715,70.701489,4718.666866,777.716375
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,200,0.9,1.0,64,int8,none,15.706343,4138.455285,63.668543,,9.340056,0.594668,14,65,51,7,7,84,0.607143,0.5,0.5,3.642857,4.642857,421.444948,73.187539,5900.229277,1024.625545
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,50,0.0,1.0,64,int8,none,17.480825,4118.798628,57.205536,,13.735784,0.785763,8,72,64,0,8,64,1.0,1.0,0.0,8,9,579.395097,72.31112,4635.160779,578.488959
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,50,0.9,1.0,64,int8,none,17.36592,4146.05162,57.58405,,13.749133,0.791731,8,72,64,0,8,64,1.0,1.0,0.0,8,9,574.531291,76.421954,4596.250325,611.375629
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,100,0.0,1.0,64,int8,none,17.433814,4129.905155,57.359794,,14.104074,0.809007,8,72,64,0,8,64,1.0,1.0,0.0,8,9,562.567012,72.09428,4500.536096,576.754242
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,100,0.9,1.0,64,int8,none,16.658603,4142.004006,60.029044,,11.666534,0.700331,9,69,60,2,7,72,0.833333,0.777778,0.222222,6.666667,7.666667,577.975062,75.843683,5201.775561,682.593144
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,150,0.0,1.0,64,int8,none,17.449851,4126.109789,57.30708,,13.82242,0.792123,8,72,64,0,8,64,1.0,1.0,0.0,8,9,575.178466,72.399305,4601.427725,579.194438
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,150,0.9,1.0,64,int8,none,16.660094,4141.633301,60.023671,,11.686437,0.701463,9,69,60,2,7,72,0.833333,0.777778,0.222222,6.666667,7.666667,576.796193,75.968326,5191.165733,683.714938
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,200,0.0,1.0,64,int8,none,17.44814,4126.514341,57.312699,,13.930726,0.798408,8,72,64,0,8,64,1.0,1.0,0.0,8,9,570.314118,72.213594,4562.512941,577.708754
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,200,0.9,1.0,64,int8,none,16.64644,4145.030426,60.072905,,11.630256,0.698663,9,69,60,2,7,72,0.833333,0.777778,0.222222,6.666667,7.666667,579.935573,76.050836,5219.420161,684.457524
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,50,0.0,1.0,64,int8,none,15.992027,4127.056487,62.531159,,10.495005,0.656265,8,66,58,3,5,80,0.725,0.625,0.375,7.25,8.25,709.398882,73.045174,5675.191055,584.36139
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,50,0.9,1.0,64,int8,none,15.694397,4141.6054,63.717006,,10.369535,0.660716,8,65,57,4,4,80,0.7125,0.5,0.5,7.125,8.125,702.310507,77.692899,5618.484054,621.543192
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,100,0.0,1.0,64,int8,none,16.97552,4123.584901,58.908356,,11.039408,0.650313,8,70,62,3,5,80,0.775,0.625,0.375,7.75,8.75,715.729118,73.071296,5725.83294,584.570372
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,100,0.9,1.0,64,int8,none,15.43382,4146.737523,64.792774,,11.445281,0.741572,7,64,57,3,4,70,0.814286,0.571429,0.428571,8.142857,9.142857,716.126857,78.71182,5012.888001,550.982738
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,150,0.0,1.0,64,int8,none,15.994148,4126.509278,62.522868,,13.709316,0.857146,6,66,60,0,6,60,1.0,1.0,0.0,10,11,723.717179,74.183364,4342.303076,445.100184
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,150,0.9,1.0,64,int8,none,17.874844,4139.896167,55.944543,,10.303511,0.576425,9,74,65,4,5,90,0.722222,0.555556,0.444444,7.222222,8.222222,717.302256,77.146543,6455.720307,694.318885
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,200,0.0,1.0,64,int8,none,16.02553,4118.428538,62.400432,,13.819806,0.862362,6,66,60,0,6,60,1.0,1.0,0.0,10,11,717.736163,73.922367,4306.416975,443.534203
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,200,0.9,1.0,64,int8,none,15.945985,4138.972858,62.71171,,13.55136,0.849829,6,66,60,0,6,60,1.0,1.0,0.0,10,11,728.060388,79.361754,4368.362328,476.170526
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,50,0.0,1.0,64,int8,none,16.220827,4130.49218,61.649137,,11.162756,0.688174,17,67,50,7,10,68,0.735294,0.588235,0.411765,2.941176,3.941176,281.509793,69.3749,4785.666485,1179.373303
