pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,approx_quant,target_quant,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,50,0.0,1.0,64,none,int8,7.745428,9166.698584,129.108431,,18.276429,2.359641,11,71,60,5,6,88,0.681818,0.545455,0.454545,5.454545,6.454545,163.686384,186.550442,1800.550221,2052.054867
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,50,0.9,1.0,64,none,int8,6.989431,9156.682428,143.073163,,15.86,2.26914,11,64,53,7,4,88,0.602273,0.363636,0.636364,4.818182,5.818182,169.139508,194.80181,1860.534586,2142.819905
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,100,0.0,1.0,64,none,int8,7.565925,9252.00844,132.171549,,19.21544,2.539734,10,70,60,3,7,80,0.75,0.7,0.3,6,7,166.294621,194.921296,1662.946206,1949.212955
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,100,0.9,1.0,64,none,int8,6.980023,9169.023894,143.265998,,13.334235,1.910343,13,64,51,9,4,104,0.490385,0.307692,0.692308,3.923077,4.923077,171.620183,194.942491,2231.062383,2534.252383
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,150,0.0,1.0,64,none,int8,7.67085,9125.454926,130.363642,,18.907504,2.464851,10,70,60,3,7,80,0.75,0.7,0.3,6,7,169.203896,197.884151,1692.038961,1978.841509
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,150,0.9,1.0,64,none,int8,7.457512,9252.415758,134.092982,,18.432254,2.471636,10,69,59,3,7,80,0.7375,0.7,0.3,5.9,6.9,172.87586,198.408467,1728.758599,1984.084669
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,200,0.0,1.0,64,none,int8,7.510419,9054.088312,133.148358,,21.322076,2.838999,9,68,59,4,5,72,0.819444,0.555556,0.444444,6.555556,7.555556,163.410021,187.664589,1470.690185,1688.981299
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,8,200,0.9,1.0,64,none,int8,7.623643,9050.791137,131.170886,,18.650449,2.446396,10,69,59,3,7,80,0.7375,0.7,0.3,5.9,6.9,171.383388,195.488025,1713.833881,1954.880249
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,50,0.0,1.0,64,none,int8,7.806418,9095.079918,128.099717,,22.073574,2.827619,8,71,63,2,6,80,0.7875,0.75,0.25,7.875,8.875,205.628523,192.845443,1645.028185,1542.763542
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,50,0.9,1.0,64,none,int8,7.128032,8978.635373,140.291178,,19.364399,2.716654,8,64,56,4,4,80,0.7,0.5,0.5,7,8,213.778479,195.802797,1710.227834,1566.422379
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,100,0.0,1.0,64,none,int8,7.185562,9185.08587,139.167968,,18.420773,2.563582,9,66,57,4,5,90,0.633333,0.555556,0.444444,6.333333,7.333333,202.84613,192.079959,1825.615171,1728.719631
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,100,0.9,1.0,64,none,int8,7.359247,8968.308501,135.883462,,20.058479,2.725616,8,66,58,4,4,80,0.725,0.5,0.5,7.25,8.25,210.844223,196.921078,1686.753785,1575.368627
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,150,0.0,1.0,64,none,int8,7.609051,9199.57075,131.422439,,19.483705,2.560596,9,70,61,4,5,90,0.677778,0.555556,0.444444,6.777778,7.777778,204.041327,191.821863,1836.371942,1726.396769
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,150,0.9,1.0,64,none,int8,7.920535,9090.29523,126.2541,,19.5916,2.47352,9,72,63,3,6,90,0.7,0.666667,0.333333,7,8,209.396212,195.486376,1884.565909,1759.377387
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,200,0.0,1.0,64,none,int8,7.355457,8972.929607,135.953479,,20.732879,2.818707,8,66,58,4,4,80,0.725,0.5,0.5,7.25,8.25,204.467998,189.961167,1635.743982,1519.689337
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,10,200,0.9,1.0,64,none,int8,7.94139,9192.345544,125.922542,,17.523526,2.206607,10,73,63,4,6,100,0.63,0.6,0.4,6.3,7.3,213.709238,199.654478,2137.092379,1996.544777
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,50,0.0,1.0,64,none,int8,7.183707,9048.253783,139.203904,,14.058768,1.957035,18,65,47,8,10,72,0.652778,0.555556,0.444444,2.611111,3.611111,83.9658,170.813399,1511.384397,3074.641179
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,50,0.9,1.0,64,none,int8,7.539675,9018.955987,132.631706,,13.871967,1.839863,19,68,49,8,11,76,0.644737,0.578947,0.421053,2.578947,3.578947,85.658801,170.29092,1627.517221,3235.527475
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,100,0.0,1.0,64,none,int8,7.108515,9003.287256,140.676363,,14.619167,2.056571,17,64,47,8,9,68,0.691176,0.529412,0.470588,2.764706,3.764706,84.132018,171.209073,1430.244307,2910.554242
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,100,0.9,1.0,64,none,int8,7.136319,9108.337712,140.128272,,13.67611,1.91641,18,65,47,7,11,72,0.652778,0.611111,0.388889,2.611111,3.611111,88.175043,173.775006,1587.150778,3127.950102
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,150,0.0,1.0,64,none,int8,7.168661,9067.24456,139.49607,,17.660587,2.463583,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,86.25415,174.353718,1207.558098,2440.952057
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,150,0.9,1.0,64,none,int8,7.405687,9047.100853,135.031356,,14.84414,2.004424,17,67,50,5,12,68,0.735294,0.705882,0.294118,2.941176,3.941176,88.365038,175.009461,1502.205645,2975.160838
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,200,0.0,1.0,64,none,int8,7.145208,9097.006047,139.953939,,18.175836,2.54378,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,83.685621,169.560288,1171.598689,2373.844033
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,200,0.9,1.0,64,none,int8,7.50948,8922.05531,133.165005,,15.36828,2.046517,17,67,50,5,12,68,0.735294,0.705882,0.294118,2.941176,3.941176,84.21997,170.186281,1431.739494,2893.166778
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,50,0.0,1.0,64,none,int8,7.640832,8899.553835,130.875792,,18.998371,2.486427,12,68,56,3,9,72,0.777778,0.75,0.25,4.666667,5.666667,124.673808,170.996767,1496.085695,2051.96121
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,50,0.9,1.0,64,none,int8,7.408867,9043.217794,134.9734,,13.555911,1.829687,16,67,51,8,8,96,0.53125,0.5,0.5,3.1875,4.1875,128.020917,178.576612,2048.334678,2857.225795
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,100,0.0,1.0,64,none,int8,7.115595,9134.865675,140.536395,,18.050785,2.536792,12,65,53,4,8,72,0.736111,0.666667,0.333333,4.416667,5.416667,124.48264,173.000071,1493.791686,2076.000847
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,100,0.9,1.0,64,none,int8,7.586619,9094.96044,131.811021,,16.023885,2.112125,14,69,55,7,7,84,0.654762,0.5,0.5,3.928571,4.928571,128.498413,176.543341,1798.977783,2471.60678
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,150,0.0,1.0,64,none,int8,7.538582,8887.612593,132.650934,,21.629494,2.869173,10,67,57,2,8,60,0.95,0.8,0.2,5.7,6.7,128.041847,178.796458,1280.41847,1787.964581
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,150,0.9,1.0,64,none,int8,7.627394,9046.339682,131.106372,,15.989325,2.096302,14,69,55,7,7,84,0.654762,0.5,0.5,3.928571,4.928571,127.426158,178.255872,1783.966215,2495.582211
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,200,0.0,1.0,64,none,int8,7.652169,8886.369418,130.681903,,22.638226,2.958406,10,68,58,1,9,60,0.966667,0.9,0.1,5.8,6.8,123.825993,173.712392,1238.259931,1737.123916
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,200,0.9,1.0,64,none,int8,7.66507,9001.87423,130.461945,,14.269274,1.861597,16,69,53,9,7,96,0.552083,0.4375,0.5625,3.3125,4.3125,126.087635,173.769164,2017.402166,2780.30662
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,50,0.0,1.0,64,none,int8,7.573969,8978.119856,132.031174,,18.730774,2.473046,10,68,58,3,7,80,0.725,0.7,0.3,5.8,6.8,167.6203,192.436491,1676.202997,1924.364913
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,50,0.9,1.0,64,none,int8,7.59489,9085.05632,131.667483,,15.930053,2.09747,12,69,57,7,5,96,0.59375,0.416667,0.583333,4.75,5.75,166.904525,191.259773,2002.854296,2295.117279
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,100,0.0,1.0,64,none,int8,7.112142,8998.695111,140.604611,,16.255641,2.285618,11,64,53,6,5,88,0.602273,0.454545,0.545455,4.818182,5.818182,166.292125,188.803023,1829.213376,2076.83325
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,100,0.9,1.0,64,none,int8,7.635222,9037.065047,130.971957,,16.870565,2.209571,11,69,58,4,7,88,0.659091,0.636364,0.363636,5.272727,6.272727,171.951665,196.950557,1891.468316,2166.456127
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,150,0.0,1.0,64,none,int8,7.112388,9138.983359,140.599744,,17.52997,2.464709,10,65,55,4,6,80,0.6875,0.6,0.4,5.5,6.5,171.523121,196.228732,1715.231206,1962.28732
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,150,0.9,1.0,64,none,int8,7.482456,9221.570762,133.645953,,16.822394,2.248245,11,69,58,4,7,88,0.659091,0.636364,0.363636,5.272727,6.272727,174.824182,195.152227,1923.066005,2146.674499
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,200,0.0,1.0,64,none,int8,6.98041,9168.516486,143.25807,,19.532508,2.798189,9,64,55,3,6,72,0.763889,0.666667,0.333333,6.111111,7.111111,167.971815,192.969746,1511.746336,1736.727715
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,8,200,0.9,1.0,64,none,int8,7.158151,8940.856368,139.700881,,14.702284,2.053922,12,64,52,6,6,96,0.541667,0.5,0.5,4.333333,5.333333,167.658212,192.408442,2011.898548,2308.901301
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,50,0.0,1.0,64,none,int8,7.87087,9020.603847,127.050758,,19.643781,2.495757,9,71,62,3,6,90,0.688889,0.666667,0.333333,6.888889,7.888889,207.095012,191.154959,1863.855106,1720.394633
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,50,0.9,1.0,64,none,int8,7.277515,9069.029363,137.409536,,14.544964,1.998617,11,66,55,8,3,110,0.5,0.272727,0.727273,5,6,212.511248,196.949999,2337.623727,2166.449986
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,100,0.0,1.0,64,none,int8,7.845951,9049.254014,127.454282,,19.648305,2.504261,9,71,62,3,6,90,0.688889,0.666667,0.333333,6.888889,7.888889,207.310415,190.861073,1865.793737,1717.749656
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,100,0.9,1.0,64,none,int8,7.607829,9201.047836,131.443541,,14.176677,1.863433,12,70,58,9,3,120,0.483333,0.25,0.75,4.833333,5.833333,211.036185,197.452916,2532.434216,2369.434989
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,150,0.0,1.0,64,none,int8,7.272482,9075.30557,137.50463,,22.98117,3.160017,7,66,59,2,5,70,0.842857,0.714286,0.285714,8.428571,9.428571,209.853386,196.486967,1468.973704,1375.408766
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,150,0.9,1.0,64,none,int8,7.908586,8977.585007,126.444859,,14.318302,1.810476,12,71,59,8,4,120,0.491667,0.333333,0.666667,4.916667,5.916667,210.528742,199.682197,2526.344905,2396.18636
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,200,0.0,1.0,64,none,int8,7.277037,9069.625858,137.418574,,23.39083,3.214334,7,66,59,2,5,70,0.842857,0.714286,0.285714,8.428571,9.428571,205.65422,193.650859,1439.579539,1355.556016
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,10,200,0.9,1.0,64,none,int8,7.167361,9068.888464,139.521361,,12.169635,1.697924,13,65,52,10,3,130,0.4,0.230769,0.769231,4,5,210.139211,198.004095,2731.809748,2574.053239
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,50,0.0,1.0,64,none,int8,7.105087,9148.375099,140.744232,,19.449628,2.737423,13,65,52,0,13,52,1.0,1.0,0.0,4,5,83.890714,170.955787,1090.579284,2222.425234
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,50,0.9,1.0,64,none,int8,7.169879,8926.232151,139.472377,,13.409697,1.870282,18,64,46,9,9,72,0.638889,0.5,0.5,2.555556,3.555556,86.414778,176.618582,1555.466002,3179.134473
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,100,0.0,1.0,64,none,int8,7.144993,9097.27979,139.958151,,19.231628,2.691623,13,65,52,0,13,52,1.0,1.0,0.0,4,5,84.979082,172.780147,1104.728062,2246.141916
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,100,0.9,1.0,64,none,int8,7.091645,9165.715974,141.011015,,17.74265,2.501909,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,86.324372,173.124194,1208.541208,2423.738717
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,150,0.0,1.0,64,none,int8,7.223432,8998.49217,138.438341,,19.353517,2.679269,13,65,52,0,13,52,1.0,1.0,0.0,4,5,84.127918,171.974661,1093.662936,2235.670595
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,150,0.9,1.0,64,none,int8,7.179437,9053.634481,139.286684,,17.568811,2.447101,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,87.177916,174.83943,1220.490826,2447.752019
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,200,0.0,1.0,64,none,int8,7.299738,8904.429245,136.991219,,19.266099,2.639286,13,65,52,0,13,52,1.0,1.0,0.0,4,5,84.461752,172.798551,1098.00278,2246.381163
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,200,0.9,1.0,64,none,int8,7.191019,9039.052665,139.062349,,17.550294,2.440585,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,87.872721,174.446511,1230.218095,2442.251149
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,50,0.0,1.0,64,none,int8,7.112732,8997.949123,140.592955,,19.058551,2.679498,11,64,53,3,8,66,0.80303,0.727273,0.272727,4.818182,5.818182,127.254933,175.224975,1399.804258,1927.474721
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,50,0.9,1.0,64,none,int8,7.499677,8933.717831,133.339072,,17.925313,2.390145,12,67,55,3,9,72,0.763889,0.75,0.25,4.583333,5.583333,127.987987,180.894843,1535.855847,2170.738115
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,100,0.0,1.0,64,none,int8,7.062428,9062.038999,141.594359,,21.18283,2.999369,10,64,54,2,8,60,0.9,0.8,0.2,5.4,6.4,124.699063,174.636047,1246.990634,1746.36047
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,100,0.9,1.0,64,none,int8,7.045717,9225.463065,141.930201,,18.745703,2.660581,11,65,54,2,9,66,0.818182,0.818182,0.181818,4.909091,5.909091,131.604294,180.863905,1447.647238,1989.502953
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,150,0.0,1.0,64,none,int8,6.974786,9175.909139,143.37358,,20.613262,2.955397,10,64,54,1,9,60,0.9,0.9,0.1,5.4,6.4,127.344362,180.370385,1273.443625,1803.703851
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,150,0.9,1.0,64,none,int8,7.550226,9006.352876,132.446366,,18.292067,2.422718,12,68,56,3,9,72,0.777778,0.75,0.25,4.666667,5.666667,128.100488,179.047,1537.205854,2148.564
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,200,0.0,1.0,64,none,int8,7.187984,8903.748308,139.121067,,20.987637,2.919822,10,64,54,1,9,60,0.9,0.9,0.1,5.4,6.4,125.66803,176.540941,1256.680303,1765.409412
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,200,0.9,1.0,64,none,int8,7.602471,9075.996332,131.536179,,18.375653,2.417063,12,69,57,3,9,72,0.791667,0.75,0.25,4.75,5.75,130.126761,180.172203,1561.52113,2162.06644
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,50,0.0,1.0,64,none,int8,7.848868,9173.297029,127.406903,,25.129992,3.201735,8,72,64,0,8,64,1.0,1.0,0.0,8,9,164.390502,190.271099,1315.124014,1522.168795
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,50,0.9,1.0,64,none,int8,7.50119,8931.915823,133.312176,,22.772789,3.03589,8,67,59,1,7,64,0.921875,0.875,0.125,7.375,8.375,168.123452,196.28758,1344.987619,1570.30064
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,100,0.0,1.0,64,none,int8,7.667872,9128.99946,130.414278,,24.256715,3.163422,8,70,62,1,7,64,0.96875,0.875,0.125,7.75,8.75,164.661607,192.618995,1317.292857,1540.951957
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,100,0.9,1.0,64,none,int8,7.560346,9258.835986,132.269086,,23.585953,3.119692,8,70,62,1,7,64,0.96875,0.875,0.125,7.75,8.75,171.390493,196.041984,1371.123947,1568.33587
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,150,0.0,1.0,64,none,int8,7.713333,9075.195376,129.645648,,23.842162,3.091033,8,70,62,1,7,64,0.96875,0.875,0.125,7.75,8.75,168.69031,194.838066,1349.522479,1558.704526
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,150,0.9,1.0,64,none,int8,7.775439,9002.707183,128.610103,,23.905821,3.07453,8,70,62,1,7,64,0.96875,0.875,0.125,7.75,8.75,168.505684,194.06802,1348.045469,1552.544162
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,200,0.0,1.0,64,none,int8,8.112812,8874.851058,123.26182,,25.111896,3.095338,8,72,64,0,8,64,1.0,1.0,0.0,8,9,163.465941,191.497084,1307.72753,1531.976669
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,8,200,0.9,1.0,64,none,int8,7.872226,8892.020586,127.028866,,23.529635,2.988943,8,70,62,1,7,64,0.96875,0.875,0.125,7.75,8.75,171.412979,196.91273,1371.303834,1575.301841
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,50,0.0,1.0,64,none,int8,7.32637,9008.554092,136.493244,,26.900713,3.671766,6,66,60,0,6,60,1.0,1.0,0.0,10,11,205.167978,199.674887,1231.007869,1198.049323
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,50,0.9,1.0,64,none,int8,7.123058,8984.90452,140.389133,,21.983778,3.086284,7,64,57,2,5,70,0.814286,0.714286,0.285714,8.142857,9.142857,210.887526,201.282528,1476.212685,1408.977699
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,100,0.0,1.0,64,none,int8,7.355377,8973.027687,135.954965,,27.335137,3.716348,6,66,60,0,6,60,1.0,1.0,0.0,10,11,205.260325,193.070858,1231.561952,1158.425149
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,100,0.9,1.0,64,none,int8,7.062906,9344.596023,141.584788,,26.25651,3.717522,6,66,60,0,6,60,1.0,1.0,0.0,10,11,215.446762,199.432059,1292.680575,1196.592355
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,150,0.0,1.0,64,none,int8,7.233338,9124.418491,138.248765,,26.785043,3.702999,6,66,60,0,6,60,1.0,1.0,0.0,10,11,210.547664,195.914159,1263.285984,1175.484952
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,150,0.9,1.0,64,none,int8,7.474235,8964.128287,133.79296,,16.315808,2.18294,10,67,57,6,4,100,0.57,0.4,0.6,5.7,6.7,210.698302,196.807572,2106.983022,1968.075717
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,200,0.0,1.0,64,none,int8,7.364592,8961.799812,135.784846,,27.110885,3.681247,6,66,60,0,6,60,1.0,1.0,0.0,10,11,206.341375,195.343019,1238.04825,1172.058115
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,10,200,0.9,1.0,64,none,int8,8.106962,9127.956431,123.350763,,25.168646,3.104572,7,74,67,1,6,70,0.957143,0.857143,0.142857,9.571429,10.571429,213.188349,202.78048,1492.318441,1419.463363
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,50,0.0,1.0,64,none,int8,7.453924,9122.711861,134.157527,,16.427747,2.203906,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,84.853582,171.648054,1357.657306,2746.36887
